"State","Gender","Specialty","Opioid.Prescriber","NumGender","NumState","NumSpeciality","StateNumber","State.Name","Population","Deaths"
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","other",0,2,23,2,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","F","General",0,1,23,4,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","F","other",0,1,23,2,"22","Michigan",9895622,1762
"MI","M","other",0,2,23,2,"22","Michigan",9895622,1762
"MI","M","Surgeon",1,2,23,1,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","General",1,2,23,4,"22","Michigan",9895622,1762
"MI","M","General",0,2,23,4,"22","Michigan",9895622,1762
"MI","M","Surgeon",1,2,23,1,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","General",0,2,23,4,"22","Michigan",9895622,1762
"MI","M","other",0,2,23,2,"22","Michigan",9895622,1762
"MI","M","other",0,2,23,2,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","M","General",0,2,23,4,"22","Michigan",9895622,1762
"MI","M","Surgeon",1,2,23,1,"22","Michigan",9895622,1762
"MI","M","General",1,2,23,4,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","F","General",0,1,23,4,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","other",0,2,23,2,"22","Michigan",9895622,1762
"MI","F","other",1,1,23,2,"22","Michigan",9895622,1762
"MI","M","General",1,2,23,4,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","General",1,2,23,4,"22","Michigan",9895622,1762
"MI","F","other",1,1,23,2,"22","Michigan",9895622,1762
"MI","M","other",0,2,23,2,"22","Michigan",9895622,1762
"MI","M","Surgeon",1,2,23,1,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","F","General",0,1,23,4,"22","Michigan",9895622,1762
"MI","M","General",1,2,23,4,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","General",1,2,23,4,"22","Michigan",9895622,1762
"MI","F","other",1,1,23,2,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","F","other",1,1,23,2,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","M","General",0,2,23,4,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","M","General",1,2,23,4,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","Surgeon",0,2,23,1,"22","Michigan",9895622,1762
"MI","F","other",0,1,23,2,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","M","General",1,2,23,4,"22","Michigan",9895622,1762
"MI","F","other",1,1,23,2,"22","Michigan",9895622,1762
"MI","F","other",1,1,23,2,"22","Michigan",9895622,1762
"MI","M","other",0,2,23,2,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","F","other",0,1,23,2,"22","Michigan",9895622,1762
"MI","M","General",1,2,23,4,"22","Michigan",9895622,1762
"MI","M","other",0,2,23,2,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","F","other",1,1,23,2,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","F","General",1,1,23,4,"22","Michigan",9895622,1762
"MI","M","General",0,2,23,4,"22","Michigan",9895622,1762
"MI","M","Surgeon",1,2,23,1,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MI","M","other",1,2,23,2,"22","Michigan",9895622,1762
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","Surgeon",1,1,24,1,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","Surgeon",1,1,24,1,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",0,2,24,1,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","Surgeon",1,1,24,1,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",0,2,24,1,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",1,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","other",1,2,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
"MN","F","other",0,1,24,2,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","General",1,2,24,4,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",1,1,24,4,"23","Minnesota",5420380,517
"MN","M","General",0,2,24,4,"23","Minnesota",5420380,517
"MN","M","Surgeon",1,2,24,1,"23","Minnesota",5420380,517
"MN","M","other",0,2,24,2,"23","Minnesota",5420380,517
"MN","F","General",0,1,24,4,"23","Minnesota",5420380,517
